AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
13964,OTH,Southwest Oregon Regional,43.41694444,-124.24694444
13964,OTH,Southwest Oregon Regional,43.41888889,-124.24000000
13965,OTM,Ottumwa Industrial,41.10638889,-92.44916667
13965,OTM,Ottumwa Regional,41.10638889,-92.44916667
13965,OTM,Ottumwa Regional,41.10666667,-92.44805556
13965,OTM,Ottumwa Regional,41.10666667,-92.44805556
13965,OTM,Ottumwa Regional,41.10722222,-92.44722222
13965,OTM,Ottumwa Regional,41.10722222,-92.44694444
13965,OTM,Ottumwa Regional,41.10722222,-92.44694444
13966,OTP,Henri Coanda,44.57111111,26.08500000
13966,OTP,Henri Coanda,44.57111111,26.08500000
13966,OTP,Henri Coanda,44.57222222,26.10222222
13966,OTP,Henri Coanda,44.57222222,26.10222222
13966,OTP,Henri Coanda,44.57222222,26.10222222
13967,OTR,Coto 47 Airport,8.60111111,-82.97000000
13967,OTR,Coto 47 Airport,8.60166667,-82.96861111
13968,OTS,Anacortes Airport,48.49861111,-122.66250000
13968,OTS,Anacortes Airport,48.49861111,-122.66250000
13968,OTS,Anacortes Airport,48.49888889,-122.66250000
13968,OTS,Anacortes Airport,48.49888889,-122.66250000
13968,OTS,Anacortes Airport,48.49916667,-122.66111111
13969,OTU,Otu Airport,7.00000000,-74.71666667
13970,OTZ,Ralph Wien Memorial,66.88472222,-162.59861111
13970,OTZ,Ralph Wien Memorial,66.88472222,-162.59861111
13970,OTZ,Ralph Wien Memorial,66.88472222,-162.59805556
13970,OTZ,Ralph Wien Memorial,66.88472222,-162.59805556
13970,OTZ,Ralph Wien Memorial,66.88805556,-162.60583333
13971,OUA,Ouagadougou Airport,12.35222222,-1.51333333
13971,OUA,Ouagadougou Airport,12.35222222,-1.51333333
13971,OUA,Ouagadougou Airport,12.35305556,-1.51250000
13972,OUD,Angads International,34.79027778,-1.92472222
13972,OUD,Angads International,34.79416667,-1.93194444
13972,OUD,Oujda/Angads,34.78333333,-1.93333333
13973,OUE,Ouesso Airport,1.61638889,16.03777778
13973,OUE,Ouesso Airport,1.61638889,16.03777778
13973,OUE,Ouesso Airport,1.61666667,16.04861111
13973,OUE,Ouesso Airport,1.62055556,16.03805556
13973,OUE,Ouesso Airport,1.62055556,16.03805556
13973,OUE,Ouesso Airport,1.62055556,16.03888889
13974,OUH,Oudtshoorn Airport,-33.60722222,22.18888889
13974,OUH,Oudtshoorn Airport,-33.60694444,22.18888889
13974,OUH,Oudtshoorn Airport,-33.60333333,22.18833333
13975,OUL,Oulu Airport,64.92916667,25.35833333
13975,OUL,Oulu Airport,64.93000000,25.35444444
13976,OUN,Max Westheimer,35.24000000,-97.47388889
13976,OUN,University of Oklahoma/Max Westheimer,35.24555556,-97.47222222
13977,OUR,Batouri Airport,4.47305556,14.36361111
13977,OUR,Batouri Airport,4.47666667,14.36277778
13977,OUR,Batouri Airport,4.47666667,14.36277778
13977,OUR,Batouri Airport,4.47722222,14.36305556
13977,OUR,Batouri Airport,4.47722222,14.36305556
13978,OVA,Bekily Airport,-24.23638889,45.30416667
13978,OVA,Bekily Airport,-24.23638889,45.30416667
13978,OVA,Bekily Airport,-24.23555556,45.30444444
13978,OVA,Bekily Airport,-24.23555556,45.30444444
13978,OVA,Bekily Airport,-24.23250000,45.30500000
13978,OVA,Bekily Airport,-24.23250000,45.30500000
13979,OVB,Novosibirsk Airport,55.02277778,82.62472222
13979,OVB,Novosibirsk Airport,55.02277778,82.62472222
13979,OVB,Tolmachevo,55.01666667,82.65000000
13979,OVB,Tolmachevo,55.01666667,82.65000000
13979,OVB,Tolmachevo,55.02222222,82.62472222
13979,OVB,Tolmachevo,55.02277778,82.62472222
13979,OVB,Tolmachevo,55.02277778,82.62472222
13979,OVB,Tolmachevo,55.02277778,82.62472222
13980,OVD,Asturias Airport,43.56361111,-6.03472222
13981,OVE,Oroville Municipal,39.48777778,-121.62194444
13981,OVE,Oroville Municipal,39.49166667,-121.61805556
13982,OWA,Owatonna Degner Regional,44.12305556,-93.25888889
13982,OWA,Owatonna Degner Regional,44.12333333,-93.26055556
13982,OWA,Owatonna Municipal,44.12055556,-93.25444444
13983,OWB,Owensboro Daviess County,37.73888889,-87.16694444
13983,OWB,Owensboro Daviess County,37.73888889,-87.16694444
13983,OWB,Owensboro Daviess County,37.74083333,-87.16583333
13983,OWB,Owensboro Daviess County Regional,37.73888889,-87.16694444
13983,OWB,Owensboro Daviess County Regional,37.73888889,-87.16694444
13984,OWD,Norwood Memorial,42.19055556,-71.17305556
13984,OWD,Norwood Memorial,42.19194444,-71.17722222
13986,BXO,Bissau Airport,11.88888889,-15.65722222
13986,OXB,Bissau Oswaldo Vieira International,11.89500000,-15.65361111
13986,OXB,Bissau Oswaldo Vieira International,11.89500000,-15.65361111
13986,OXB,Osvaldo Vieira,11.89500000,-15.65361111
13986,OXB,Osvaldo Vieira,11.89500000,-15.65361111
13987,OXC,Waterbury Oxford,41.47833333,-73.13527778
13987,OXC,Waterbury Oxford,41.47861111,-73.13527778
13988,OXR,Oxnard,34.20083333,-119.20722222
13988,OXR,Oxnard,34.20111111,-119.20638889
13989,OXV,Knoxville Municipal,41.30166667,-93.11277778
13990,OYA,Goya Airport,-29.10583333,-59.21861111
13990,OYA,Goya Airport,-29.10333333,-59.21666667
13991,OYE,Oyem Airport,1.53333333,11.58333333
13991,OYE,Oyem Airport,1.54305556,11.58138889
13992,OYK,Oiapoque Airport,3.85416667,-51.79722222
13992,OYK,Oiapoque Airport,3.85444444,-51.79666667
13992,OYK,Oiapoque Airport,3.88333333,-51.80000000
13993,OYO,Tres Arroyos Airport,-38.38888889,-60.32722222
13993,OYO,Tres Arroyos Airport,-38.38694444,-60.32972222
13994,OYS,Yosemite National Park Airport,37.75000000,-119.58333333
13995,OZA,Ozona Municipal,30.73500000,-101.20250000
13995,OZA,Ozona Municipal,30.73527778,-101.20305556
13995,OZA,Ozona Municipal,30.73527778,-101.20305556
13995,OZA,Ozona Municipal,30.73527778,-101.20222222
13995,OZA,Ozona Municipal,30.73527778,-101.20222222
13996,OZC,Misamis,8.18055556,123.84138889
13997,OZH,Mokraya International,47.86722222,35.31500000
13997,OZH,Zaporizhzhia International,47.86722222,35.31472222
13997,OZH,Zaporizhzhia International,47.86722222,35.31472222
13997,OZH,Zaporizhzhia International,47.86722222,35.31500000
13997,OZH,Zaporizhzhia International,47.86722222,35.31500000
13997,OZH,Zaporizhzhia International,47.86750000,35.31583333
13997,OZH,Zaporozhye Airport,47.86750000,35.31583333
13998,OZP,Moron AB,37.17500000,-5.61611111
13998,OZP,Moron AB,37.17500000,-5.61611111
13998,OZP,Moron AB,37.17500000,-5.61583333
13998,OZP,Moron AB,37.17500000,-5.61583333
13999,OZR,Cairns AAF,31.27555556,-85.71333333
13999,OZR,Cairns AAF,31.27583333,-85.71333333
13999,OZR,Cairns AAF,31.27666667,-85.71000000
14000,PA1,Husky Haven,41.78888889,-75.89000000
14000,PA1,Husky Haven,41.78888889,-75.88972222
14001,PA2,Bedford County,40.08527778,-78.51222222
14001,PA2,Bedford County,40.08611111,-78.51361111
14002,PAA,Hpa An,16.89277778,97.67833333
14002,PAA,Hpa An,16.89361111,97.67444444
14002,PAA,Hpa An,16.89388889,97.67500000
14002,PAA,Pa An,16.89277778,97.67833333
14003,PAD,Paderborn/Lippstadt,51.61166667,8.61527778
14003,PAD,Paderborn/Lippstadt,51.61166667,8.61527778
14003,PAD,Paderborn/Lippstadt,51.61416667,8.61638889
14004,PAE,Snohomish County,47.90694444,-122.28166667
14004,PAE,Snohomish County,47.90722222,-122.28222222
14004,PAE,Snohomish County Paine Field,47.90833333,-122.28138889
14005,PAG,Pagadian Airport,7.82638889,123.45972222
14005,PAG,Pagadian Airport,7.82666667,123.45750000
14005,PAG,Pagadian Airport,7.82666667,123.46000000
14005,PAG,Pagadian Airport,7.82694444,123.46000000
14005,PAG,Pagadian Airport,7.82694444,123.46000000
14005,PAG,Pagadian Airport,7.82750000,123.46027778
14005,PAG,Pagadian Airport,7.82750000,123.46027778
14006,PAH,Barkley Regional,37.06027778,-88.77305556
14006,PAH,Barkley Regional,37.06111111,-88.77250000
14007,PAK,Port Allen,21.89694444,-159.60305556
14007,PAK,Port Allen,21.90000000,-159.60611111
14009,PAM,Tyndall AFB,30.06916667,-85.57500000
14009,PAM,Tyndall AFB,30.06916667,-85.57500000
14009,PAM,Tyndall AFB,30.06944444,-85.57555556
14009,PAM,Tyndall AFB,30.06944444,-85.57555556
14009,PAM,Tyndall AFB,30.06944444,-85.57527778
14009,PAM,Tyndall AFB,30.06972222,-85.57611111
14010,PAN,Pattani Airport,6.77722222,101.15833333
14010,PAN,Pattani Airport,6.78555556,101.15361111
14011,PAO,Palo Alto Airport,37.46111111,-122.11500000
14011,PAO,Palo Alto Airport,37.46111111,-122.11500000
14011,PAO,Palo Alto Airport of Santa Clara County,37.46083333,-122.11388889
14011,PAO,Palo Alto Airport of Santa Clara County,37.46111111,-122.11500000
14011,PAO,Palo Alto Airport of Santa Clara County,37.46111111,-122.11500000
14012,PAP,Francois Duvalier International,18.58000000,-72.29250000
14012,PAP,Port Au Prince International,18.58000000,-72.29250000
14012,PAP,Port Au Prince International,18.58000000,-72.29250000
14012,PAP,Port-au-Prince International,18.58000000,-72.29250000
14012,PAP,Toussaint Louverture International,18.58000000,-72.29250000
14012,PAP,Toussaint Louverture International,18.58000000,-72.29250000
14013,PAQ,Palmer Buddy Woods Municipal,61.59500000,-149.08861111
14013,PAQ,Palmer Municipal,61.59333333,-149.08638889
14013,PAQ,Palmer Municipal,61.59500000,-149.08861111
14013,PAQ,Warren Bud Woods Palmer Municipal,61.59500000,-149.08861111
14014,PAR,Paris Metropolitan Area,48.90361111,2.44944444
14015,PAS,Paros Airport,37.00861111,25.12777778
14015,PAS,Paros Airport,37.01027778,25.12805556
14015,PAS,Paros Airport,37.01083333,25.12805556
14015,PAS,Paros Airport,37.01083333,25.12805556
14015,PAS,Paros Airport,37.02083333,25.11305556
14015,PAS,Paros Airport,37.02083333,25.11305556
14016,PAT,Jai Prakash Narayan International Patna,25.59083333,85.08750000
14016,PAT,Jai Prakash Narayan International Patna,25.59083333,85.08750000
14016,PAT,Patna Airport,25.59055556,85.09000000
14016,PAT,Patna Airport,25.59083333,85.08750000
14016,PAT,Patna Airport,25.59083333,85.08750000
14017,PAV,Paulo Afonso,-9.40111111,-38.25111111
14017,PAV,Paulo Afonso,-9.40083333,-38.25055556
14017,PAV,Paulo Afonso,-9.39777778,-38.22222222
14018,PAX,Port-de-Paix Airport,19.93333333,-72.83333333
14018,PAX,Port-de-Paix Airport,19.93444444,-72.84777778
14019,PAY,Tungud/Pamol,5.99305556,117.39444444
14020,PAZ,Poza Rica Airport,20.60222222,-97.46055556
14020,PAZ,Tajin,20.60222222,-97.46083333
14020,PAZ,Tajin,20.60222222,-97.46083333
14020,PAZ,Tajin,20.60222222,-97.46055556
14020,PAZ,Tajin,20.60222222,-97.46055556
14020,PAZ,Tajin,20.60222222,-97.46055556
14020,PAZ,Tajin,20.60500000,-97.46138889
14021,PBA,Point Barrow LRRS,71.33861111,-156.63277778
14022,PBC,Hermanos Serdan International,19.15805556,-98.37138889
14022,PBC,Puebla International,19.15805556,-98.37416667
14022,PBC,Puebla International,19.15805556,-98.37138889
14023,PBD,Porbandar Airport,21.64722222,69.65694444
14023,PBD,Porbandar Airport,21.64944444,69.65638889
14024,PBF,Grider Field,34.17444444,-91.93555556
14024,PBF,Grider Field,34.17444444,-91.93555556
14024,PBF,Grider Field,34.17555556,-91.93555556
14024,PBF,Pine Bluff Regional Airport Grider Field,34.17444444,-91.93555556
14024,PBF,Pine Bluff Regional Grider Field,34.17444444,-91.93555556
14024,PBF,Pine Bluff Regional Grider Field,34.17444444,-91.93555556
14025,PBG,Plattsburgh International,44.65083333,-73.46805556
14026,PBH,Paro Airport,27.40305556,89.42583333
14026,PBH,Paro Airport,27.40333333,89.42472222
14026,PBH,Paro Airport,27.40333333,89.42472222
14026,PBH,Paro International,27.40333333,89.42472222
14026,PBH,Paro International,27.40333333,89.42472222
14027,PBI,Palm Beach International,26.68222222,-80.09416667
14027,PBI,Palm Beach International,26.68305556,-80.09555556
14028,PBK,Pack Creek Airport,57.80000000,-134.70000000
14029,PBL,Bartolome Salom,10.47916667,-68.07361111
14029,PBL,General Bartolome Salom,10.48027778,-68.07277778
14029,PBL,General Bartolome Salom,10.48027778,-68.07277778
14029,PBL,General Bartolome Salom International,10.48027778,-68.07277778
14029,PBL,General Bartolome Salom International,10.48055556,-68.07305556
14029,PBL,General Bartolome Salom International,10.48055556,-68.07305556
14030,PBM,Johan A. Pengel International,5.45277778,-55.18777778
14030,PBM,Johan Adolf Pengel International,5.45138889,-55.19111111
14031,PBN,Porto Amboim Airport,-10.72500000,13.77000000
14031,PBN,Porto Amboim Airport,-10.72194444,13.76555556
14031,PBN,Porto Amboim Airport,-10.72194444,13.76555556
14031,PBN,Porto Amboim Airport,-10.72138889,13.76555556
14031,PBN,Porto Amboim Airport,-10.72138889,13.76555556
14032,PBO,Paraburdoo Airport,-23.17138889,117.74694444
14032,PBO,Paraburdoo Airport,-23.17111111,117.74527778
14032,PBO,Paraburdoo Airport,-23.16805556,117.75583333
14033,PBR,Puerto Barrios Airport,15.72305556,-88.60611111
14033,PBR,Puerto Barrios Airport,15.73083333,-88.58388889
14033,PBR,Puerto Barrios Airport,15.73083333,-88.58388889
14033,PBR,Puerto Barrios Airport,15.73277778,-88.58638889
14034,PBX,Pike County Hatcher Field,37.56166667,-82.56638889
14034,PBX,Pike County Hatcher Field,37.56166667,-82.56638889
14034,PBX,Pike County Hatcher Field,37.56194444,-82.56638889
14034,PBX,Pike County Hatcher Field,37.56194444,-82.56638889
14036,PBZ,Plettenberg Bay Airport,-34.08833333,23.32916667
14036,PBZ,Plettenberg Bay Airport,-34.08750000,23.32916667
14037,PCA,Portage Creek Airport,58.90638889,-157.71111111
14037,PCA,Portage Creek Airport,58.90694444,-157.70750000
14038,PCC,Puerto Rico Airport,1.90000000,-75.15000000
14039,PCD,Prairie Du Chien Municipal,43.01916667,-91.12361111
14040,PCE,Painter Creek Airport,57.15388889,-157.39694444
14041,PCG,Paso Caballos Airport,17.26000000,-90.24722222
14041,PCG,Paso Caballos Airport,17.26111111,-90.24611111
14042,PCK,Porcupine Creek Airport,67.22888889,-150.28333333
14042,PCK,Porcupine Creek Airport,67.23777778,-150.28611111
14043,PCL,Captain FAP David Abensur Rengifo International,-8.37805556,-74.57416667
14044,PCT,Princeton Airport,40.39916667,-74.65888889
14044,PCT,Princeton Airport,40.39972222,-74.65777778
14045,PDA,Puerto Inirida Airport,3.85361111,-67.90638889
14045,PDA,Puerto Inirida Airport,3.85361111,-67.90638889
14045,PDA,Puerto Inirida Airport,3.85416667,-67.90638889
14045,PDA,Puerto Inirida Airport,3.85416667,-67.90638889
14045,PDA,Puerto Inirida Airport,3.88333333,-67.88333333
14046,PDB,Pedro Bay Airport,59.78944444,-154.12777778
14046,PDB,Pedro Bay Airport,59.79694444,-154.13000000
14047,PDC,Mueo Nickel,-21.31666667,164.99833333
14047,PDC,Mueo Nickel,-21.31666667,164.99833333
14047,PDC,Mueo Nickel,-21.31666667,165.00000000
14047,PDC,Mueo Nickel,-21.31555556,164.99944444
14047,PDC,Mueo Nickel,-21.31555556,164.99944444
14048,PDG,Tabing,-0.87555556,100.35000000
14048,PDG,Tabing,-0.87500000,100.35194444
14050,PDK,Dekalb Peachtree,33.87500000,-84.30222222
14050,PDK,Dekalb Peachtree,33.87555556,-84.30194444
14050,PDK,Dekalb Peachtree,33.87611111,-84.30194444
14051,PDL,Ponta Delgada Airport,37.74166667,-25.69777778
14051,PDL,Ponta Delgada Airport,37.74194444,-25.69777778
14051,PDL,Ponta Delgada Airport,37.74194444,-25.69777778
14051,PDL,Ponta Delgada Airport,37.74194444,-25.69777778
14051,PDL,Ponta Delgada Airport,37.74194444,-25.69750000
14051,PDL,Ponta Delgada Airport,37.74222222,-25.69833333
14051,PDL,Ponta Delgada Airport,37.74222222,-25.69833333
14051,PDL,Ponta Delgada Airport,37.74722222,-25.68194444
14052,PDP,Capitan Corbeta C. A. Curbelo International,-34.85527778,-55.09416667
14053,PDS,Piedras Negras International,28.62750000,-100.53527778
14053,PDS,Piedras Negras International,28.62750000,-100.53527778
14053,PDS,Piedras Negras International,28.62750000,-100.53444444
14053,PDS,Piedras Negras International,28.62777778,-100.53527778
14053,PDS,Piedras Negras International,28.62805556,-100.53527778
14053,PDS,Piedras Negras International,28.63000000,-100.53583333
14054,PDT,Eastern Oregon Regional at Pendleton,45.69472222,-118.84305556
14054,PDT,Eastern Oregon Regional at Pendleton,45.69472222,-118.84305556
14054,PDT,Eastern Oregon Regional at Pendleton,45.69500000,-118.84138889
14054,PDT,Eastern Oregon Regional at Pendleton,45.69500000,-118.84138889
14054,PDT,Pendleton Municipal,45.69833333,-118.83611111
14055,PDU,Tydeo Larre Borges International,-32.36583333,-58.06416667
14055,PDU,Tydeo Larre Borges International,-32.36333333,-58.06222222
14056,PDV,Plovdiv Airport,42.06777778,24.85083333
14057,PDX,Portland International,45.58861111,-122.59694444
14057,PDX,Portland International,45.58916667,-122.59500000
14058,PDZ,Pedernales Airport,9.97055556,-62.23833333
14058,PDZ,Pedernales Airport,9.97861111,-62.23138889
14059,PE1,Echarate,-11.85500000,-72.93916667
14059,PE1,Echarate,-11.85472222,-72.93916667
14059,PE1,Echarate,-11.85472222,-72.93916667
14059,PE1,Las Malvinas Airport,-11.85833333,-72.94444444
14059,PE1,Las Malvinas Airport,-11.85500000,-72.93944444
14059,PE1,Las Malvinas Airport,-11.85500000,-72.93916667
14060,PE2,Andoas,-2.80000000,-76.46666667
14061,PEA,Penneshaw Airport,-35.73333333,137.93333333
14062,PEC,Pelican Seaplane Base,57.95000000,-136.23333333
14063,PEE,Bolshoe Savino,57.91333333,56.02250000
14063,PEE,Bolshoe Savino,57.91333333,56.02250000
14063,PEE,Bolshoe Savino,57.91444444,56.02138889
14063,PEE,Bolshoye Savino,57.91333333,56.02250000
14063,PEE,Bolshoye Savino,57.91444444,56.02138889
14063,PEE,Bolshoye Savino,57.91444444,56.02138889
14064,PEG,Perugia Airport,43.09694444,12.51138889
14064,PEG,Perugia Airport,43.09805556,12.51388889
14064,PEG,Perugia Airport,43.09805556,12.51388889
14064,PEG,Perugia S Francesco,43.09805556,12.51388889
14064,PEG,Perugia S Francesco,43.09805556,12.51388889
14065,PEI,Matecana,4.81250000,-75.74000000
14065,PEI,Matecana,4.81250000,-75.74000000
14065,PEI,Matecana,4.81250000,-75.73972222
14065,PEI,Matecana,4.81277778,-75.73944444
14065,PEI,Matecana,4.81277778,-75.73944444
14065,PEI,Matecana,4.81472222,-75.74500000
14066,PEK,Beijing Airport,40.06666667,116.60000000
14066,PEK,Beijing Capital International,40.06666667,116.60000000
14066,PEK,Capital International,40.07250000,116.59750000
14066,PEK,Peking,40.06666667,116.60000000
14067,PEM,Padre Aldamiz,-12.61388889,-69.22861111
14067,PEM,Padre Aldamiz,-12.61361111,-69.22861111
14068,PEN,Penang International,5.28972222,100.27250000
14068,PEN,Penang International,5.29722222,100.27694444
14069,PEO,Progreso Airport,15.38666667,-87.80666667
14070,PEQ,Pecos Municipal,31.38250000,-103.51083333
14070,PEQ,Pecos Municipal,31.40000000,-103.51666667
14071,PER,Perth International,-31.94027778,115.96694444
14071,PER,Perth International,-31.93166667,115.96833333
14072,PET,Joao Simoes Lopes Neto,-31.72055556,-52.32722222
14072,PET,Pelotas Airport,-31.71833333,-52.32777778
14072,PET,Pelotas Airport,-31.71805556,-52.32444444
14072,PET,Pelotas International,-31.72055556,-52.32722222
14072,PET,Pelotas International,-31.71833333,-52.32777778
14073,PEU,Puerto Lempira Airport,15.26166667,-83.78138889
14073,PEU,Puerto Lempira Airport,15.26222222,-83.78138889
14073,PEU,Puerto Lempira Airport,15.26222222,-83.78138889
14073,PEU,Puerto Lempira Airport,15.26222222,-83.78111111
14073,PEU,Puerto Lempira Airport,15.26222222,-83.78111111
14074,PEW,Bacha Khan International,33.99388889,71.51444444
14074,PEW,Bacha Khan International,33.99388889,71.51444444
14074,PEW,Peshawar International,33.99388889,71.51444444
14074,PEW,Peshawar International,33.99388889,71.51444444
14074,PEW,Peshawar International,33.99444444,71.51666667
14075,PFA,Paf Warren Airport,58.72694444,-156.94333333
14076,PFB,Passo Fundo Airport,-28.25000000,-52.33333333
14077,PFD,Port Frederick Airport,57.95000000,-135.65000000
14078,PFN,Bay County,30.21250000,-85.68194444
14079,PFO,Pafos International,34.71805556,32.48472222
14079,PFO,Pafos International,34.71944444,32.48472222
14080,PFR,Ilebo Airport,-4.33000000,20.58972222
14080,PFR,Ilebo Airport,-4.33000000,20.60583333
14080,PFR,Ilebo Airport,-4.32972222,20.59083333
14081,PGA,Page Municipal,36.92611111,-111.44833333
14081,PGA,Page Municipal,36.92638889,-111.44722222
14082,PGD,Charlotte County,26.91916667,-81.99138889
14082,PGD,Punta Gorda Airport,26.91861111,-81.99083333
14082,PGD,Punta Gorda Airport,26.91888889,-81.99083333
14083,PGF,Perpignan Rivesaltes,42.74027778,2.87083333
14083,PGF,Perpignan Rivesaltes,42.74027778,2.87083333
14083,PGF,Perpignan Rivesaltes,42.74055556,2.87055556
14083,PGF,Perpignan/Llabanere,42.74083333,2.87166667
14083,PGF,Rivesaltes,42.74055556,2.87055556
14083,PGF,Rivesaltes,42.74055556,2.87055556
14084,PGH,Pantnagar Airport,29.03194444,79.47361111
14084,PGH,Pantnagar Airport,29.03361111,79.47222222
14084,PGH,Pantnagar Airport,29.03361111,79.47250000
14085,PGI,Chitato Airport,-7.35777778,20.80361111
14085,PGI,Chitato Airport,-7.35777778,20.80361111
14085,PGI,Chitato Airport,-7.35750000,20.80361111
14085,PGI,Chitato Airport,-7.35750000,20.80361111
14085,PGI,Chitato Airport,-7.35750000,20.80416667
14085,PGI,Chitato Airport,-7.33333333,20.80000000
14086,PGK,Depati Amir,-2.16222222,106.13916667
14086,PGK,Depati Amir,-2.16111111,106.13861111
14086,PGK,Depati Amir,-2.16055556,106.14111111
14087,PGL,Jackson County,30.37638889,-88.49527778
14088,PGM,Port Graham Airport,59.34833333,-151.83166667
14088,PGM,Port Graham Airport,59.34833333,-151.83166667
14088,PGM,Port Graham Airport,59.34861111,-151.83027778
14088,PGM,Port Graham Airport,59.34861111,-151.83027778
14089,PGO,Stevens Field,37.27750000,-107.05583333
14089,PGO,Stevens Field,37.28638889,-107.05611111
14091,PGS,Peach Springs Dirt Strip,35.52833333,-113.24666667
14092,PGV,Pitt Greenville,35.63333333,-77.38527778
14092,PGV,Pitt Greenville,35.63527778,-77.38527778
14092,PGV,Pitt Greenville,35.63527778,-77.38527778
14092,PGV,Pitt Greenville,35.63555556,-77.38416667
14092,PGV,Pitt Greenville,35.63555556,-77.38416667
14093,PHA,Phan Rang Airport,11.62972222,108.95555556
14093,PHA,Phan Rang Airport,11.62972222,108.95555556
14093,PHA,Phan Rang Airport,11.63361111,108.95166667
14094,PHB,Parnaiba Airport,-2.89166667,-41.73833333
14095,PHC,Port Harcourt Airport,4.84416667,7.02222222
14095,PHC,Port Harcourt Airport,4.84638889,7.02166667
14096,PHD,Harry Clever Field,40.47027778,-81.42000000
14096,PHD,Harry Clever Field,40.47083333,-81.41972222
14097,PHE,Port Hedland International,-20.38250000,118.62972222
14097,PHE,Port Hedland International,-20.37833333,118.62750000
14097,PHE,Port Hedland International,-20.37777778,118.62638889
14098,PHF,Newport News/Williamsburg International,37.13166667,-76.49333333
14098,PHF,Newport News/Williamsburg International,37.13194444,-76.49305556
14098,PHF,Patrick Henry International,37.13166667,-76.49333333
14099,PHI,Pinheiro Airport,-2.48083333,-45.10888889
14099,PHI,Pinheiro Airport,-2.47750000,-45.10527778
14099,PHI,Pinheiro Airport,-2.47472222,-45.10527778
14100,PHL,Philadelphia International,39.86805556,-75.24861111
14100,PHL,Philadelphia International,39.87194444,-75.24055556
14100,PHL,Philadelphia International,39.87194444,-75.24055556
14100,PHL,Philadelphia International,39.87222222,-75.24083333
14100,PHL,Philadelphia International,39.87222222,-75.24083333
14101,PHN,St. Clair County International,42.91083333,-82.52888889
14101,PHN,St. Clair County International,42.91305556,-82.52611111
14102,PHO,Point Hope Airport,68.34861111,-166.79916667
14102,PHO,Point Hope Airport,68.34861111,-166.79916667
14102,PHO,Point Hope Airport,68.34888889,-166.79944444
14102,PHO,Point Hope Airport,68.34888889,-166.79944444
14102,PHO,Point Hope Airport,68.34888889,-166.79916667
14102,PHO,Point Hope Airport,68.35000000,-166.80000000
14103,PHR,Deuba,-18.25500000,178.04916667
14103,PHR,Deuba,-18.25500000,178.04916667
14103,PHR,Deuba,-18.20000000,178.05000000
14103,PHR,Nanuku Resort,-18.25583333,178.04944444
14103,PHR,Nanuku Resort,-18.25583333,178.04944444
14103,PHR,Nanuku Resort,-18.25527778,178.04916667
14104,PHS,Phitsanulok Airport,16.78305556,100.27916667
14104,PHS,Phitsanulok Airport,16.78833333,100.27944444
14105,PHT,Henry County,36.33361111,-88.38333333
14105,PHT,Henry County,36.33583333,-88.38444444
14106,PHW,Hendrik Van Eck,-23.93361111,31.15611111
14106,PHW,Kruger Park Gateway,-23.93638889,31.15583333
14106,PHW,Kruger Park Gateway,-23.93638889,31.15583333
14106,PHW,Phalaborwa Airport,-23.93638889,31.15583333
14106,PHW,Phalaborwa Airport,-23.93638889,31.15583333
14107,PHX,Phoenix Sky Harbor International,33.43416667,-112.01166667
14107,PHX,Phoenix Sky Harbor International,33.43611111,-112.00944444
14108,PIA,General Downing - Peoria International,40.66138889,-89.68722222
14108,PIA,General Downing - Peoria International,40.66416667,-89.69333333
14108,PIA,Greater Peoria,40.66138889,-89.68722222
14109,PIB,Hattiesburg-Laurel Regional,31.46722222,-89.33694444
14109,PIB,Hattiesburg-Laurel Regional,31.46750000,-89.33666667
14110,PIC,Pine Cay British West Indies,21.88333333,-72.10000000
14111,PID,Nassau-Paradise Island,25.08333333,-77.30000000
14112,PIE,St Pete Clearwater International,27.90861111,-82.68638889
14112,PIE,St Pete Clearwater International,27.90861111,-82.68638889
14112,PIE,St Pete Clearwater International,27.91000000,-82.68750000
14112,PIE,St Petersburg Clearwater International,27.91000000,-82.68750000
14112,PIE,St. Petersburg-Clearwater International,27.90722222,-82.68555556
14112,PIE,St. Petersburg-Clearwater International,27.91000000,-82.68750000
14113,PIH,Pocatello Regional,42.90972222,-112.59583333
14113,PIH,Pocatello Regional,42.91333333,-112.59444444
14114,PII,Phillips Field,64.85000000,-147.78666667
14115,PIK,Prestwick,55.50305556,-4.57555556
14115,PIK,Prestwick,55.50333333,-4.57583333
14115,PIK,Prestwick,55.50333333,-4.57583333
14115,PIK,Prestwick,55.50944444,-4.59444444
14115,PIK,Prestwick,55.50944444,-4.58666667
14115,PIK,Prestwick,55.50944444,-4.58666667
14116,PIM,Harris County,32.84055556,-84.88250000
14117,PIN,Parintins Airport,-2.67361111,-56.77750000
14117,PIN,Parintins Airport,-2.67305556,-56.77722222
14117,PIN,Parintins Airport,-2.63333333,-56.73333333
14118,PIO,Pisco International,-13.74500000,-76.22027778
14118,PIO,Pisco International,-13.74500000,-76.22027778
14118,PIO,Pisco International,-13.74472222,-76.22027778
14118,PIO,Pisco International,-13.74472222,-76.22027778
14118,PIO,Pisco International,-13.74166667,-76.21805556
14119,PIP,Pilot Point Airport,57.56361111,-157.56083333
14119,PIP,Pilot Point Airport,57.58027778,-157.57194444
14120,PIR,Pierre Municipal,44.38361111,-100.28416667
14120,PIR,Pierre Regional,44.38277778,-100.28583333
